text,brand,sentiment,ecosystem
Apple opens iPad 2 pop-up store in Austin for #SXSW; could the strategy work for bookselling? {link},Apple,Neutral,Apple
Mayer opens it up to questions. Brave girl. More &quot;Google should...&quot; than actual ?s. At least she's accessible. #sxsw,Google,Neutral,Google
Seeing tons of iPad2s around. Guess it just took that long to get through the #SXSW apple store line (@mention,iPad,Positive,Apple
Apple Opens Pop Up Store at SXSW {link} via @mention #apple #iPad2 #technology #iTunes #SXSW,Apple,Neutral,Apple
"#SXSW plans shaping up... Wed: playing at @mention then #MEGABLAAG fo sho
Twitter for iPhone Û¢ 3/10/11 3:39 PM",Apple,Neutral,Apple
Apple opens temporary store for #SXSW to sell iPad 2. {link} #TNW,iPad,Positive,Apple
"Apple plans to Keep Austin Wired, opening a pop-up Apple store just for #SXSW {link}",Apple,Neutral,Apple
"#SXSW Plans: Google party, blackberry party and then IE 8 party. Good times.",Google,Positive,Google
"#SXSW sponsored by Apple, plaid, and boys I'm attracted to.",Apple,Positive,Apple
"&quot;Transparency, choice and control are what define Google products.&quot; -Mayer. Thereby defining the Google brand with the same values #SXSW",Google,Positive,Google
In the Consumerist's &quot;Worst Company in America 2011&quot; tournament bracket - apple is pitted against microsoft in the first round #sxsw,Apple,Negative,Apple
Check event #sxsw via Google Maps. Lot of buzz overthere..,Google,Neutral,Google
Really want a braille @mention shirt. I've seen a few people at #SXSW wear them. Maybe I'll ask the guys at the booth next door.,Unknown,Neutral,Unknown
The current Google Doodle is in tribute to Will Eisner whose birthday is March 6.  My #sxsw hashtag (#sxswEisner) is also a tribute to him!,Google,Neutral,Google
I just lent Marc Ecko my Apple remote! #beprepared #SXSW #fb,Apple,Neutral,Apple
Ten percent of the crowd at &quot;Designing iPad Interfaces&quot; already have the ipad2. #SXSW,Apple,Neutral,Apple
"#SXSW: Mint Talks Mobile App Development Challenges, Teases New iPad App {link}",Apple,Neutral,Apple
Enchantment: get a trustworthiness of #zappos likeability of #virgin and a product of #apple @mention #sxsw,Apple,Positive,Apple
Always wanted this! RT @mention Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw,Apple,Neutral,Apple
"Ok, I'm interested. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Other Google product or service,Positive,Google
iPad 2 contest in full-swing!!  Great seeing so many of you on actsofsharing.com.  Still plenty of time to join the fun! #SXSW,iPad,Positive,Apple
iPad 2 Contest- Join actsofsharing.com and start getting your friends connected. User with most friends in their city by end of #SXSW wins!,Apple,Neutral,Apple
I fully anticipate that every geek-douche will be toting an iPad 2 at #SXSW. These people are also why it's not worth going.,iPad,Negative,Apple
I am inventing a &quot;dislike&quot; button for #iPad 2 lines. {link} #SXSW,iPad,Negative,Apple
Google continues to innovate.  I don't think we can fathom what the future will be like.  #SxSW,Google,Positive,Google
"&quot;@mention  #SXSW-Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention",Google,Neutral,Google
Tx RT @mention {link}  RTÛÏ@mention Google will launch major new social network called Circles. #SXSWÛ,Google,Neutral,Google
":) RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",Google,Positive,Google
"Amen. @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",Google,Neutral,Google
Using @mention &quot;Pulse&quot; tools to see how the Verizon iPhone daylight saving glitch impacted #sxsw chatter.,Apple,Neutral,Apple
"#sxsw @mention #1443 schwag giveaway screen cleaner and 2g flash drive, apple tv iPod shuffle raffle eod f 3/18 {link}",Apple,Neutral,Apple
"#sxsw @mention #devops: @mention (umm. Meant, go Google &quot;why complex systems fail&quot;, written by doctor. reads like IT guy. :)",Google,Neutral,Google
"#sxsw @mention #devops: @mention &quot;Our providers: Cloudkick (monitor), PagerDuty (paging), DNSMadeEasy, Postmark, EC2, Azure, Google",Google,Neutral,Google
#sxsw @mention #devops: @mention &quot;The Internets is Mean/Our Systems Are Complex; go Google 'How complex systems fail by doctor&quot;,Google,Neutral,Google
#sxsw @mention #devops: @mention &quot;There's a Google Group on this. {link},Google,Neutral,Google
Being @mention #SXSW is making it impossible not 2 succumb 2 upgrading my #iPad. It's a year old &amp; I feel like I'm walking around w a bag phone...,iPad,Positive,Apple
Nice! @mention #sxsw highlights thus far: made friends w/ istock UX developer :) #singularity blows my mind: oy! GOOGLE OWNS IT!,Google,Positive,Google
#Help @mention advance in the @mention @mention {link} #getoutthevote #sxsw #ipad #iphone #startup #cbus #cbustech,Apple,Neutral,Apple
#SxSW @mention and @mention Present: THE INDUSTRY PARTY (@mention GSD&amp;M w/ 165 others) {link},Unknown,Neutral,Unknown
"Also, @mention and @mention will be in Austin at #SXSW this weekend. Feel free to ping them if you want to talk iPad.",Apple,Neutral,Apple
&quot;@mention Apple Store has had a line down the block all week long at #sxsw amazing&quot; @mention I have footage @mention,Apple,Neutral,Apple
"Using @mention at #SXSW to get updates on the temp Apple store line up. Super impressed by the potential of this app. Nice work, Yobongo!",iPad or iPhone App,Positive,Apple
#sxsw @mention das VerpixelungsrechtÛÓthe right for your house to be pixelated in Google Street ViewÛÓ is a theft from the public,Google,Negative,Google
"#SXSW @mention downloaded the torrent, need to put it on my iPhone",Apple,Neutral,Apple
"&quot;@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link}  #sxsw Googlebook or Twitgle?&quot;",Google,Neutral,Google
"&quot;@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link}  #sxsw&quot;",Google,Neutral,Google
"&quot;@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link}  #sxsw&quot; @mention",Google,Neutral,Google
"&quot;@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link}  #sxsw&quot; @mention for you...",Google,Neutral,Google
"&quot;@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw&quot;",Google,Neutral,Google
"Loved @mention Hangover Breakfast. Awesome swag, yummy food &amp; rockin tunes! Stoked about my Griffin cordless iphone charger! #SXSW",Other Apple product or service,Positive,Apple
"&quot;@mention Hoot New Blog post:HootSuite Mobile for #SXSW~Updates for iPhone,BBerry,Android {link} @mention",Apple,Neutral,Apple
+1 RT @mention I've now seen most of Austin in Google Streetview checking out apartments for #sxsw. Austin is not easy on the click.,Google,Neutral,Google
#sxsw @mention in her 80s splendor dancin to the spazzmatics at ACLU google #partylikeits1986 !  {link},Google,Neutral,Google
#SXSW @mention Interactive session. Your Mom has an iPad: Designing for Boomers,Apple,Neutral,Apple
"Nope, @mention Is NOT Launching Its Own Social Network at #SXSW {link}",Unknown,Neutral,Unknown
Maybe @mention is trying to calculate how much money Mahalo is losing from the Google Farmer update #sxsw,Other Google product or service,Neutral,Google
Nice! @mention just told me @mention was just used as a brief case study in iPad Design Paradigms panel at #SXSW.,Apple,Positive,Apple
:) RT @mention Love it. @mention at #sxsw: &quot;apple comes up w/ cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive,Apple
+1 RT @mention Love it. @mention #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive,Apple
:) RT @mention Most not even born yet RT @mention Google's #SxSW party: &quot;Party like it's 1986&quot; [pic]: {link},Google,Neutral,Google
(Y)RT @mention New  #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},Apple,Neutral,Apple
&quot;@mention New  #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},Apple,Neutral,Apple
&quot;@mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},Apple,Neutral,Apple
YayRT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},Apple,Neutral,Apple
Grrrr @mention not muting #sxsw as thought on web or iphone :(,iPhone,Negative,Apple
"#sxsw @mention omitting Flash on Apple seems effective, even though they have h264 - maybe we do need to break old things #browserwars",Apple,Positive,Apple
#SXSW @mention party (@mention Lustre Pearl Bar for Team Android at SXSW w/ @mention @mention {link},Google,Neutral,Google
+1 RT @mention Petricone says Google TV is just a browser. I don't think that's correct. #SXSW,Other Google product or service,Positive,Google
#todo @mention Q&amp;A With Google's @mention &amp; Bing's @mention On Ranking - #SXSW Mon 12:30pm {link},Google,Neutral,Google
:) RT @mention Quantter is launching an iPhone app soon. We're participating to LaunchRock comp at #sxsw {link},iPad or iPhone App,Positive,Apple
&quot;@mention Register for our private beta and to win an Apple TV during  #SXSW! Visit {link} for details&quot;,Apple,Neutral,Apple
#sxsw @mention rocks the casbah at @mention @mention #partylikeits1986 for digital rights  {link},Unknown,Neutral,Unknown
#SXSW @mention talk - demo'ing Google Places w/ Hotpot! Integrated rating/recommendation system for Android/iPhone - cool stuff!!!,Other Google product or service,Positive,Google
RT RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link} RT @mention The iP... {link} #Vegas #News,iPad,Positive,Apple
Hhaha @mention was too intimidated by the iPhone app developers meetup that we had to leave. #sxsw,iPad or iPhone App,Positive,Apple
w00t! @mention wrote about our #hollergram iPad app for #sxsw! {link},iPad or iPhone App,Positive,Apple
Walking into Google party. #SXSW,Google,Neutral,Google
If your into iPhone photography check out this @mention printer at #sxsw #instaprint {link},Apple,Neutral,Apple
Walking into the pop-up Apple store is like walking into a future where the iPad is the only type of computer. #sxsw,Apple,Positive,Apple
A smart entrepreneur would set up an on-line consignment shop to help sell off all those outdated iPad1 units at #SxSW {link},Unknown,Neutral,Unknown
Wait.  Control speed of vibrator via iPhone?  #sxsw #awkward. How do you monetize that? Heh.,Apple,Neutral,Apple
Z37: Cleanup on Aisle 3! {link} [codes valid: 4:00-7:59:59p 03/14/11] #infektd #sxsw #zlf,Unknown,Neutral,Unknown
&lt;10 minute line for ipad 2 at the temporary apple store #sxsw,Apple,Neutral,Apple
"Organic unveils BroadFeed, social news app for ipad. Audience gets up and heads for the door. #sxsw",iPad or iPhone App,Negative,Apple
At the convention center and waiting for google's marissa mayer to take the stage! #sxsw ^AE,Google,Neutral,Google
"At the convention center, getting stuff ready for #SXSW. Thank god for the iPhone!",iPhone,Positive,Apple
Almost convinced it's time for an iphone courtesy of being only one w/a blackberry in Austin  #sxsw,Apple,Positive,Apple
My ipad envy couldn't be any greater. Waaaaaa. #sxsw,iPad,Positive,Apple
At the sony area at buffalo billards tweeting from a google tv. #sxsw,Google,Neutral,Google
Win a #sony Xperia Play #android phone at #SXSW (tuesday 3/15) details here: {link},Android,Positive,Google
Pengen jdnya RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored (cont) {link},Apple,Neutral,Apple
Google denying the appearance of Circles in crop fields at #sxsw but not their existence.... Next in #SocialMedia,Google,Neutral,Google
Big ups to @mention for his AWESOME #Austin for newbies map: {link} #SXSW,Unknown,Neutral,Unknown
heading to @mention #pvhouse? first 2 snackers to tweet us &amp; find one of our popchicks will #win an iPhone 4 case! #sxsw,Apple,Neutral,Apple
Heading to &quot;your mom has an iPad: designing for boomers&quot;.  Hope it's fun.  #sxsw,iPad,Positive,Apple
"Heading to #SXSW Austin TX. Staying with @mention ÛÓ long-time mac developer, SmartFriend(tm), and developer of iPad app Cha@mention",Apple,Neutral,Apple
Heading to #sxsw later this week? Be sure to download #heattracker for the iPhone and iPod Touch to know what's hot and what's not in Austin,iPad or iPhone App,Positive,Apple
Heading to #sxsw this weekend? Our author is hosting an Android Dev Meetup. You should stop by! {link},Google,Neutral,Google
"Heading to #sxsw? We're hosting an Android dev meetup, 1:30-2:30pm. Details to follow, but let's plan on geeking out.",Android,Neutral,Google
Talking to a 15 year old iPhone developer genius who came to SXSW with his proud dad. #SXSW @mention BD Riley's Irish Pub {link},iPhone,Neutral,Apple
"Willing to admit I'm a tiny bit jealous to not being #SXSW-bound. Temperatures in the high 20s, Apple pop up for iPad 2, what's not to love?",iPad,Positive,Apple
Mayer also admits that Google needs to &quot;step up&quot; its customer support for Google Maps. #sxsw,Other Google product or service,Negative,Google
"Here we go again! RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Google,Neutral,Google
#Google to Announce Google Circles Social Network at #SXSW {link} #seo #sem #googlecircles #topnews,Google,Neutral,Google
1 hour ago apple didn't have a store in downtown austin and now there is a store with hundreds of people there! #iPad2 #SXSW,Apple,Positive,Apple
Heading to Austin #SXSW on wkend. Love that @mention set up a pop-up store (6th &amp; Congress) to deal with mass geek influx during ipad2 release,Apple,Positive,Apple
Heading to Austin for #SXSW? The @mention Austin guide for #iPhone is free for a limited time {link} #lp #travel,iPad or iPhone App,Positive,Apple
